product_title	category	tag
象大厨水煮肉片350g	餐饮熟食-快手菜肴-预制菜-肉禽类预制菜肴	水煮肉,肉片,水煮肉片,加热即食
金晔原味山楂片36g	快消品-休闲食品-果干蜜饯-山楂	蜜饯,山楂片,休闲零食,山楂卷,山楂,果脯
大瀛崇明鲜鸡胸肉350g	生鲜-肉禽蛋-鸡肉-鸡胸肉	鸡胸,鸡胸脯,鲜肉,鲜鲜鸡胸,鸡小胸,鸡胸脯肉,鸡胸肉,鸡脯,鸡脯肉,鲜鸡胸,鲜鸡大胸,鸡大胸,鲜鸡胸肉,鸡肉
象大厨冷冻虾仁鲜肉手工馄饨10个285g(半成品)	快消品-面点速食-冷冻面点-馄饨/云吞	抄手,馄炖,馄饨,馄钝,自营主食面点,云吞
圣迪乐村粮心优食鲜鸡蛋15枚675g	生鲜-肉禽蛋-鲜蛋-鲜鸡蛋	土鸡蛋,鲜蛋,鸡蛋,鲜鸡蛋,粮蛋鸡蛋
毛南沃柑500g	生鲜-水果-柑桔橙柚类-柑	柑子,柑,沃柑,桔子,橘子,水果
富昌生干虾皮70g	快消品-粮油调味-南北干货-虾皮	干海产,南北干货,虾皮,金钩,干虾,生干虾皮,干虾米
鲜活象鼻蚌800-900g	生鲜-海鲜水产-海水贝-象鼻蚌	贝类,象鼻蚌,鲜活水产,海鲜,海鲜水产,象蚌,象拔蚌
小舅的锅老面馒头6个420g(新老包装随机发货)	快消品-面点速食-冷藏面点-冷藏包点	冷藏食品,馒头,馍馍,面馒头,面,冷藏米面,老面馒头
西州蜜瓜 单粒2-2.5kg	生鲜-水果-瓜果类-蜜瓜	哈密瓜,甜瓜,蜜瓜,水果,西州蜜,西州蜜瓜,香瓜,哈蜜瓜,瓜果
象优选五常大米500g	快消品-粮油调味-大米-稻花香	米面,五常大米,自营米面粮油,米面杂粮,象优选,大米,米,粮油副食
鲜活 巴基斯坦白竹蛏500g	生鲜-海鲜水产-海水贝-蛏子	竹蛏,白竹蛏,蛏子,贝类,鲜活水产,海鲜,海鲜水产,竹蛏子
卓宸冷冻国产安格斯牛肉汉堡饼50g*6(原切)	生鲜-肉禽蛋-调理肉禽-调理牛肉	牛肉汉堡,汉堡饼,牛肉汉堡饼,汉堡
象大厨香辣鸭翅200g	餐饮熟食-火腿熟食-熟食卤味-卤味禽类	鸭肉,RTE即食肉禽,鸭,香辣鸭翅,鸭翅,辣鸭翅
面包新语生椰拿铁盒蛋糕125g	餐饮熟食-烘焙糕点-蛋糕甜品-甜品	蛋糕,面包,蛋糕制品,烘焙面点,面包新语
炫迈水蜜西瓜味无糖口香糖28片	快消品-休闲食品-糖果巧克力-口香糖	无糖口香糖,休闲零食,口香糖糖,口香糖片,口香糖
雨润王中王优级火腿肠60g*10	快消品-粮油调味-方便食品-火腿肠	火腿,香肠,方便速食,火腿肠,肠,肠子,肉肠,粮油副食
吃货三国肉末酸豆角60g	餐饮熟食-快手菜肴-冷藏快手菜-冷藏其他快手菜	酸豇豆,豇豆,酸豆角,豆角
植绒彩金福袋对联-1.6(春节)	家居家装-鲜花礼品-年节饰品-节日装扮用品	对联,春联,福袋
豇豆300g	生鲜-蔬菜-果实豆类-豇豆	缸豆,蔬菜,豆角,豆子,豇豆
枫叶奶油曲奇饼干113g	快消品-休闲食品-饼干曲奇-曲奇饼干	饼干曲奇,曲奇饼,休闲零食,曲奇,曲奇饼干,饼干
哇饭饭泰式酸辣凤爪冷泡汁菜用调味料350g	快消品-粮油调味-调味汁/油-其他调味汁/油	
肯道杰克逊酿酒师珍藏夏多内白葡萄酒750ml	快消品-中外名酒-葡萄酒-白葡萄酒	萄萄酒,红酒,酒,葡萄酒,萄葡酒,酒水饮料,葡萄酒酒,白葡萄酒
供港鲜前排 350g	生鲜-肉禽蛋-猪肉-猪排骨	猪骨,猪排,骨头,猪排骨,肋排,前排骨,猪肉,猪骨头,肋骨,前排,排骨
可达怡欧芹切片8g	快消品-粮油调味-调味料-其他调味料	调味料,欧芹切片,佐料,欧芹,调味干货,切片,配料
象大厨奥尔良风味烤鸡翅500g（半成品）	餐饮熟食-快手菜肴-预制菜-肉禽类预制菜肴	鸡,加热即食,鸡翅膀,鸡翅,烤鸡,烤鸡翅,鸡肉
尼雅酿酒师干白葡萄酒750ml	快消品-中外名酒-葡萄酒-红葡萄酒	萄萄酒,白葡,红酒,干白酒,酒,干白葡萄酒,葡萄酒,干红,萄葡酒,干白,酒水饮料,酒干,葡萄酒酒,白葡萄酒
哈根达斯原味牛乳味冰淇淋81g	快消品-乳品冷饮-冰淇淋-杯装冰淇淋	冰棍,冰淇凌,冰激淋,雪条,棒冰,冰淇琳,冰棍儿,雪糕,冰棒,冰糕,冰激凌,冰淇淋
春笋约250g	生鲜-蔬菜-根茎类-芦笋	
月盛斋 鲜羊前腿（称重）	生鲜-肉禽蛋-羊肉-羊腿/羊腩	羊肉,鲜羊腿,羊前腿,羊腱,羊腿
宝乐友加钙字母饼干75g	快消品-休闲食品-饼干曲奇-健康饼干	饼干曲奇,休闲零食,曲奇,曲奇饼干,饼干,健康饼干
福佳香手工软撕面包蔓越莓味80g	快消品-休闲食品-中西糕点-休闲面包	软面包,手撕面包,bread,面包,糕点,手撕包,手工面包,休闲零食,面包子,西式糕点
甘肃天水花牛4粒	生鲜-水果-仁果类-苹果	花牛果,苹果,平安果,花牛,花牛苹果,仁果,天水花牛,水果
陈克明鲜碱面600g	快消品-面点速食-冷藏面点-冷藏面条/粉	碱面,碱水面,鲜碱面,面条,面,鲜面
VEDETT白熊玫瑰红啤酒330ml	快消品-中外名酒-啤酒-进口果味啤酒	啤酒啤酒,酒,白啤酒,啤啤,红啤酒,酒水饮料,玫瑰红啤酒,玫瑰啤,白啤,啤酒酒,红啤,啤酒啤,啤酒
十月稻田五常有机大米2.5kg	快消品-粮油调味-大米-稻花香	米面,硬米,五常大米,珍珠米,有机大米,东北大米,米面杂粮,稻大米,田米,大米,米,稻米,粮油副食,有机米,五常米
白玉豆腐片散装230-250g	快消品-面点速食-豆制品-其他豆制品	白玉,白玉豆,豆腐片,豆腐,白玉豆腐片,冷藏豆制品,豆制品
女儿红六年青瓷坛特型黄酒1.5L	快消品-中外名酒-其他中式酒类-黄酒	酒,女儿红,花雕,黄酒,酒水饮料,女儿酒,花雕酒,料酒
零度企鹅黑巧克力味冰淇淋42g*6	快消品-乳品冷饮-冰淇淋-棒支冰淇淋	冰淇凌,冰激淋,冰淇淋,黑巧克力冰淇淋,棒冰,雪糕,冰糕,冰激凌,巧克力冰淇淋
(整箱)养元六个核桃精品低糖型240ml*20	快消品-饮料冲调-蛋白饮料-植物蛋白饮料	六个核桃,核桃乳,水饮料,植物蛋白饮品,饮料,饮品,植物蛋白,酒水饮料,植物饮料,植物蛋白饮料,植物饮品
伯朗咖啡罐装卡布奇诺口味240ml	快消品-饮料冲调-咖啡/功能饮料-咖啡饮料	cafe,咖啡饮料,饮料,酒水饮料,咖啡
汇龙鲜猪脊骨300g	生鲜-肉禽蛋-猪骨-猪脊骨	猪骨,脊骨,鲜肉,骨头,猪龙骨,猪脊骨,龙骨,猪肉,猪骨头,鲜龙骨,鲜脊骨
卡士双倍蛋白发酵乳活力原味138g	快消品-乳品冷饮-低温乳制品-冷藏调味酸奶	双蛋白,发酵乳酸奶,酸乳,乳制品,发酵乳,酸奶,酸牛奶
依云天然矿泉水1.5L	快消品-饮料冲调-饮用水-矿泉水	泉水,水饮料,水,酒水饮料,矿泉水,天然水,礦泉水,天然矿泉水
如卡高达奶酪优质橄榄味松脆饼干75g	快消品-休闲食品-饼干曲奇-其他饼干	饼干曲奇,脆饼干,松脆饼干,奶酪饼干,休闲零食,曲奇,饼干
心相印茶语丝享四层茶叶压花卷筒卫生纸183g*10卷	快消品-清洁用品-纸品-卷纸	卷纸纸,卫卷纸,纸,纸巾,卷纸,卷筒纸,卷心纸,卫生纸,卫生卷纸,心相印纸,手纸,纸卷纸,卷卷纸,压花纸,卫生纸纸,生纸,面纸
日本白元冰箱除味剂(冷藏室专用)25g	快消品-清洁用品-家居清洁-空气清新剂	家居厨卫,生活日用品,净化除味,除味剂,消臭剂,除臭喷雾
清亮一度200g有芯卷纸10卷	快消品-清洁用品-纸品-卷纸	
红美人椒约100g	生鲜-蔬菜-调味菜类-辣椒	美人椒,红美人椒,蔬菜,辣椒,尖椒,红尖椒
曼可顿手撕包65g	餐饮熟食-烘焙糕点-面包吐司-花式面包	面包,手撕包,面包子,烘焙面点,手撕面包
美年达橙味果汁气泡饮果汁型汽水330ml*12罐	快消品-饮料冲调-果蔬汁饮料-橙汁饮料	汽饮料,汽水饮,橙汁汽水,气泡饮,气泡水,酒水饮料,汽水水,水果饮料,汽泡水,果汁饮料,果汁,汽水饮料,饮料,果汽水,美年达,碳酸水,碳水饮料,水饮料,碳酸饮料,气泡饮料,汽泡饮,汽水
好时牛奶巧克力排块40g	快消品-休闲食品-糖果巧克力-牛奶巧克力	巧巧克力,糖果巧克力,巧克力,休闲零食,牛奶巧,巧克力排,巧克力块,牛奶巧克力,朱古力,巧克力排块
夏黑葡萄250g	生鲜-水果-浆果类-葡萄	
狮王细齿洁超极细毛抗菌儿童牙刷1支(颜色随机，新老包装随机）	快消品-个护美妆-口腔护理-牙刷	刷毛,牙刷,洁牙刷,口腔护理
菲尼黄桃味软糖圈80g	快消品-休闲食品-糖果巧克力-软糖	软糖,糖,休闲零食,糖圈,软糖圈
枝纯串收水果黄番茄198g	生鲜-水果-浆果类-小番茄	小番茄,圣女果,西红柿,樱桃番茄,小西红柿,番茄,黄番茄,串茄,千禧果,蕃茄,洋柿子,水果
逸心享营养谷鲜鸡蛋(拉新专用)6枚258g	生鲜-肉禽蛋-鲜蛋-鲜鸡蛋	土鸡蛋,谷鲜鸡蛋,鲜蛋,鸡蛋,新鲜鸡蛋,鲜鸡蛋
福成 金汤牛肉面490g(面饼200g+肉汤包290g）	快消品-面点速食-冷冻面点-饼类	速冻食品,冷冻面点,面饼,面条,面,牛肉面,金汤牛肉面,肉面,面点
美丰红豆沙冰棍70g*6	快消品-乳品冷饮-冰淇淋-棒支冰淇淋	冰沙,冰棍,红豆冰棍,冰激淋,冰淇凌,棒冰,冰淇琳,冰棍儿,沙冰,雪糕,冰棒,红豆沙冰棍,冰糕,冰激凌,冰淇淋
哈密瓜	生鲜-水果-瓜果类-蜜瓜	哈密瓜,蜜瓜,瓜果,哈蜜瓜,水果
青圆椒(称重)	生鲜-蔬菜-瓜茄类-菜椒	青椒,菜椒,蔬菜,青辣椒,青圆椒,辣椒,圆椒,甜椒
狮王细齿洁牙龈倍护牙刷2支	快消品-个护美妆-口腔护理-牙刷	
精选蒿子秆300g	生鲜-蔬菜-叶菜类-茼蒿	火锅,茼蒿,茼蒿菜,蓬蒿菜,蔬菜,蒿菜,叶菜,蒿子,蒿子杆,皇帝菜,蒿子秆
象大厨蒜薹肉丝250g(净菜)	餐饮熟食-快手菜肴-冷藏快手菜-冷藏猪类快手菜	蒜苔肉丝,净菜,肉丝
小芋头450g	生鲜-蔬菜-根茎类-芋头/芋艿	芋艿头,芋子,蔬菜,毛芋,芋仔,小芋头,芋艿,芋儿,芋头,山芋,芋头仔,毛芋头
象大厨麻婆豆腐386g(半成品)	餐饮熟食-快手菜肴-冷藏快手菜-冷藏其他快手菜	麻婆豆腐,豆腐
公仔迷你碗面风味排骨味40g	快消品-粮油调味-方便食品-方便面	方便面,快熟面,面条,面,碗面,碗仔面,排骨面,公仔面,速食面,方便速食
金沙河家用富强小麦粉5kg	快消品-粮油调味-面粉-通用面粉	米面,小麦粉,面粉,面条,米面杂粮,粉,白面,小麦,富强粉,粮油副食,月饼粉
Blue bay金枪鱼罐头(黄豆油浸)180g	快消品-粮油调味-方便食品-海鲜罐头	粮油副食,金枪鱼,罐头,金枪鱼罐头,鱼罐头,罐头制品,罐头鱼
恒都冷冻谷饲眼肉牛排200g	生鲜-肉禽蛋-牛排-眼肉	牛眼肉,眼肉,牛扒,牛肉眼,牛肉,牛排
凯尔特人红啤酒500ml*18	快消品-中外名酒-啤酒-进口精酿啤酒	啤酒啤酒,酒,啤啤,红啤酒,酒水饮料,啤酒酒,红啤,啤酒啤,啤酒
金锣健食力低脂火腿肠240g	快消品-粮油调味-方便食品-火腿肠	火腿,金火腿,香肠,方便速食,火腿肠,肠,肠子,肉肠,粮油副食
新希望天香活润（草莓桑葚）果粒910g	快消品-乳品冷饮-低温乳制品-冷藏调味酸奶	乳制品,发酵乳,酸奶,草莓酸奶,酸牛奶
泰国甲仑榴莲1kg	生鲜-水果-热带水果-榴莲	榴蓮,榴莲,水果
亲民食品有机胡萝卜挂面350g	快消品-粮油调味-面条-直条挂面	挂面,米面,胡萝卜面,面条,面,亲民食品,面片,方便速食,粮油副食,萝卜面
芭米牛轧奶芙罐装牛奶原味180g	快消品-休闲食品-中西糕点-其他糕点	奶芙,糕点,休闲零食,牛轧奶芙
莴笋600g	生鲜-蔬菜-根茎类-莴笋	莴苣菜,莴苣笋,笋子,莴苣,蔬菜,青笋,莴笋,笋
芥蓝约300g	生鲜-蔬菜-叶菜类-芥蓝	蔬菜,芥兰苗,叶菜,芥蓝,芥兰,青菜
元童黑胡椒（研磨瓶）50g	快消品-粮油调味-调味料-香辛粉	黑胡椒,调味料,佐料,黑胡椒碎,调味粉,胡椒,配料,黑胡椒粉,胡椒粉,黑椒粉,黑椒
杭椒	生鲜-蔬菜-调味菜类-辣椒	蔬菜,杭椒,辣椒
得宝天然无香迷你纸手帕5片*6包	快消品-清洁用品-纸品-手帕纸	纸,纸手帕,纸巾,餐巾纸,卫生纸,擦手纸,面巾纸,无香纸面巾,手帕纸,面纸,手帕
莲藕400g(特选)	生鲜-蔬菜-根茎类-藕	藕,莲菜,莲藕,蔬菜
芥兰苗 250g	生鲜-蔬菜-叶菜类-芥蓝	蔬菜,芥蓝,芥兰苗,叶菜,芥蓝菜,芥蓝苗,菜叶,芥兰,小菜
厨道芝麻油100ml	快消品-粮油调味-调味汁/油-香油	麻油,油麻油,芝麻油,芝麻香油,食用油,香油,调味油,粮油副食
汉康薄百页100g	快消品-面点速食-豆制品-豆皮/豆丝	腐皮,千张,豆腐皮,百页,豆制品
可达怡薄荷碎10g	快消品-粮油调味-调味料-其他调味料	调味料,佐料,薄荷,薄荷碎,调味干货,配料
农百鲜冷鲜土鸡块280g	生鲜-肉禽蛋-鸡肉-鸡块	鸡鸡块,鸡,冷鲜土鸡块,土鸡,鸡块,土鸡块,鲜鸡,鲜土鸡,鸡肉
优鲜冷冻羊杂180g	生鲜-肉禽蛋-羊副件-羊杂	羊杂
美极鲜味汁100ml	快消品-粮油调味-调味汁/油-其他调味汁/油	鲜味汁,调味汁
简单滋味墨鱼200g	生鲜-海鲜水产-软体两栖类-墨鱼	乌贼,墨鱼,乌贼鱼,墨斗鱼,海鲜水产,墨头鱼,鱼
家缘鸡味条170g	快消品-休闲食品-膨化食品-其他膨化食品	鸡味条,休闲零食,膨化条
天天鲜鲜精瘦肉350g	生鲜-肉禽蛋-猪肉-猪里脊/瘦肉	后腿精肉,鲜瘦肉,鲜肉,精瘦肉,精肉,猪肉,瘦肉
金手指黑提 300g	生鲜-水果-浆果类-提子	金手指,黑提子,黑提,提子,水果
金秋红蜜桃2粒装500g	生鲜-水果-核果类-桃	红桃,桃,水蜜桃,红蜜桃,蜜桃,桃子,水果
劲仔香辣味小鱼50g(新老包装随机发货)	快消品-休闲食品-肉干肉脯-海产零食	小鱼,鱼仔,劲仔鱼,休闲零食,小鱼干,小鱼仔,海产品,鱼
虫草花100g	生鲜-蔬菜-菌菇类-虫草花	虫草花,蔬菜,虫草,花,草花,蛹虫草,冬虫草,菌菇,菇菌
马大姐精工豆府五香味豆腐丝250g(新老包装随机发货)	快消品-面点速食-豆制品-豆皮/豆丝	豆丝,云丝,五香豆腐丝,豆腐丝,豆制品,小菜
蜜月方便瓶蜂蜜小熊型250g	快消品-饮料冲调-蜜制冲饮-蜂蜜	蜜制饮品,蜜糖,蜂蜜,饮品
东颐乌冬面250g	快消品-面点速食-冷藏面点-冷藏面条/粉	乌冬面,面条,面,乌龙面,乌冬
GPR巧克力葡萄干燕麦曲奇饼干108g	快消品-休闲食品-饼干曲奇-曲奇饼干	饼干曲奇,曲奇饼,休闲零食,曲奇,曲奇饼干,饼干
鲁花炒菜香酱香酱油1L	快消品-粮油调味-调味汁/油-酱油	酱油,鲁花炒菜香,粮油副食,调味油,酱料,炒菜香,醬油
绣球菌100g	生鲜-蔬菜-菌菇类-其他菌菇	绣球菌,菌菇,菇菌,蔬菜
麦丽天使超细形意大利面(17)500g	快消品-粮油调味-面条-意大利面	米面,意粉,面条,面,意面,意大利面,天使面,方便速食,粮油副食,空心粉
冰鲜八爪鱼 500g	生鲜-海鲜水产-软体两栖类-章鱼	冰鲜软体,章鱼,八爪鱼,冰鲜水产,海鲜水产,鱼
(6听装)雪花清爽啤酒330ml*6	快消品-中外名酒-啤酒-国产工业啤酒	啤酒啤酒,酒,啤啤,酒水饮料,雪啤,啤酒酒,啤酒啤,清啤,啤酒,听酒
鲜活东星斑1条600g起	生鲜-海鲜水产-海水鱼-石斑鱼	星斑鱼,鲜活水产,活东星斑鱼,东星斑,海鲜水产,鲜活海水鱼,东星斑鱼,鱼
宜洁浸塑成人衣架6只装/套	家居家装-家居用品-晾晒熨烫-衣架	晒衣架,架子,衣撑,衣服撑,家居厨卫,衣服架,衣夹,生活日用品,晾衣架,晾衣服架,衣架,撑衣架,衣挂,挂衣架
卡萨莫迪娜菲利诺风味萨拉米香肠片100g	餐饮熟食-火腿熟食-培根肉肠-西式香肠	
长茄子	生鲜-蔬菜-瓜茄类-茄子	长茄,蔬菜,茄子,茄果,瓜茄
皱皮青椒约200g	生鲜-蔬菜-调味菜类-辣椒	青椒,皱皮椒,菜椒,蔬菜,青辣椒,辣椒,柿子椒,甜椒
上一道膳食纤维高筋面包粉2.25kg	快消品-粮油调味-面粉-专用面粉	米面,高筋粉,小麦粉,面粉,米面杂粮,面包粉,粉,白面,高筋面粉,粮油副食,月饼粉
王家渡麻辣小龙虾料180g	快消品-粮油调味-调味酱-复合调味酱	配料,小龙虾料,龙虾料,调味酱
合优鲜冷鲜猪扒200g	生鲜-肉禽蛋-猪肉-猪里脊/瘦肉	鲜肉,猪肉,猪外脊,通脊,猪扒
丹卓嘉娜焦糖巧克力饼干140g	快消品-休闲食品-饼干曲奇-其他饼干	饼干曲奇,休闲零食,焦糖饼干,曲奇饼干,饼干
不二家双棒巧克力24g	快消品-休闲食品-糖果巧克力-其他巧克力	巧巧克力,巧克力棒,糖果巧克力,巧克力,休闲零食,朱古力
(临期特惠)FULLO注心威化卷巧克力香草味264g	快消品-休闲食品-饼干曲奇-威化饼干	威化,威化饼,威化饼干,休闲零食,饼干,威化卷
(组合)茅台53度飞天500ml*1瓶+茅台飞天43度*2瓶	快消品-中外名酒-白酒-酱香型白酒	飞天酒,酒,茅台53度飞天,白酒,白酒酒,酒水饮料,茅台酒,茅台,茅台飞天43度
陈克明细圆挂面800g	快消品-粮油调味-面条-直条挂面	挂面,龙须挂面,米面,面条,面,细细面,细挂面,方便速食,细面,粮油副食
华都冰鲜鸡翅根450g	生鲜-肉禽蛋-鸡肉-鸡翅	
珠片刺绣中国结-40	家居家装-鲜花礼品-年节饰品-节日装扮用品	家居厨卫,饰品,中国结
广西蜜宝红心火龙果2粒装600g	生鲜-水果-热带水果-火龙果	红心火龙果,红龙果,火龙果,红火龙果,火龙果红,蜜宝,水果
罗大伯冷冻鸡翅中500g(特选)	生鲜-肉禽蛋-鸡肉-鸡翅	翅中,鸡,鸡翅膀,鸡中,鸡翅,翅中翅,中鸡翅,鸡中翅,鸡翅翅中,鸡翅中,鸡中翼,中翅,鸡肉,鸡翅中翅
旭包鲜背心式20L垃圾袋30只	快消品-清洁用品-清洁用具-垃圾袋	背心袋,垃圾袋包,家居厨卫,袋子,垃圾袋,一次性用品,圾圾袋,清洁袋
绿叶子小白方包160g160g	餐饮熟食-烘焙糕点-面包吐司-花式面包	bread,面包,蛋糕制品,小白方包,烘焙面点,方面包,小面包,方包
乐扣乐扣1020ml分隔玻璃保鲜盒1个	家居家装-厨房用品-厨房配件-保鲜盒	收纳盒,餐盒,家居厨卫,保鲜盒,玻璃盒,密封盒,厨房工具
惠润沐浴露(淡雅柑桔香型)650ml	快消品-个护美妆-身体护理-沐浴露	沐浴,沐浴乳,沐浴液,身体护理,洗澡液,浴液,沐浴露
中粮家佳康冷冻猪板油300g	生鲜-肉禽蛋-猪副件-其他猪副件	猪大油,猪板油,猪油,板油
刺猬阿甘花椒味花椒锅巴75g	快消品-休闲食品-膨化食品-锅巴	休闲零食,锅巴
美好时光 混搭花束14枝	家居家装-鲜花礼品-花-单一鲜花花束	鲜花系列,花卉绿植,混搭花束,花,鲜花,花草,花束
零食樱桃番茄330g	生鲜-水果-浆果类-小番茄	零食,圣女果,蔬菜,西红柿,樱桃番茄,小西红柿,番茄,千禧果,蕃茄,洋柿子
膳博士鲜黑猪肉丝250g	生鲜-肉禽蛋-猪肉-猪肉丝	黑猪肉丝,猪肉丝,鲜肉丝,鲜猪肉丝,黑毛猪,猪肉,肉丝,黑猪,黑猪肉
SNP斯内普龙形舒缓面膜10片	快消品-个护美妆-面部护肤-面膜	面部护理,面膜
汇龙鲜猪梅头上肉300g	生鲜-肉禽蛋-猪肉-猪腿肉	鲜上肉,鲜肉,梅头上肉,上肉,猪肉,猪上肉
鲜 小鲍鱼（1只）25-30g	生鲜-海鲜水产-海水贝-鲍鱼	
黄金豆小番茄	生鲜-水果-浆果类-小番茄	小番茄,圣果,圣女果黄,圣女果,西红柿,小圣女果,洋柿子,番茄果,小西红柿,车厘茄,千禧果,番茄,黄金豆,蕃茄,黄圣女果,水果
丛山虫草花40g	快消品-粮油调味-南北干货-菌菇干货	虫草花,虫草,南北干货,花,丛山虫草花,草花,蛹虫草,冬虫草
晓黄瓤西瓜单粒1.5kg	生鲜-水果-瓜果类-西瓜	瓤瓜,石缝瓜,西西瓜,西瓜,水果,瓜果
新西兰鳌虾15-20个/kg	生鲜-海鲜水产-海水虾-其他海水虾	鳌虾,冰鲜水产,海虾,海鲜水产,虾
板栗	生鲜-蔬菜-果实豆类-鲜板栗	毛栗子,板栗,毛栗,坚果,蔬菜,板栗子,干果,粟子,生板栗,甘栗仁
亨氏黑米红枣营养米粉超值优惠装400g	快消品-母婴-营养辅食-婴幼儿辅食	营养米粉,健康冲饮,冲饮粉,米粉,米,冲饮
去皮紫洋葱 500g	生鲜-蔬菜-根茎类-洋葱	洋葱头,蔬菜,洋葱,圆葱,紫葱,紫洋葱,葱头
汤姆农场山葵味扁桃仁35g	快消品-休闲食品-坚果炒货-巴旦木	坚果,果仁,桃仁,扁桃仁,干果,休闲零食,坚果仁,巴旦木,巴达木
蒙牛金丝小枣风味酸牛乳160g*5	快消品-乳品冷饮-低温乳制品-冷藏调味酸奶	冷藏酸奶,酸乳,小酸奶,乳制品,牛奶,酸牛乳,牛乳,发酵乳,酸奶,酸牛奶
舒可曼抹茶粉100g	快消品-粮油调味-调味料-烘焙原料	调味料,佐料,调味粉,抹茶粉,粉,抹茶,配料
吉列SKIN云感刀架含1刀架+1刀头	快消品-个护美妆-男士护理-剃须刀	刮刀,剃毛刀,剃须刀架,剃胡刀,刀头,刮胡刀,刮须刀,剃须,剃刀,刀片,剃须刀,胡须刀,刮毛刀,剃须刀片,刀架
百龄坛特醇40度苏格兰威士忌700ml	快消品-中外名酒-洋酒-威士忌	酒,酒水饮料,威士忌酒,洋酒,威士忌
进口黑提（配方）	生鲜-水果-浆果类-提子	葡萄,黑提子,黑葡萄,黑提,提子,水果
佳沛 阳光金奇异果25粒装3kg起	生鲜-水果-浆果类-奇异果/猕猴桃	猕猴桃,奇异果,水果
旺仔葡萄味QQ糖70g*2	快消品-休闲食品-糖果巧克力-软糖	休闲零食,软糖,糖
红梅大桃2粒装450g	生鲜-水果-核果类-桃	红桃,大桃,桃,红梅,桃子,水果
雅州蜜 单粒 1.1-1.5kg	生鲜-水果-瓜果类-蜜瓜	蜜甜瓜,哈密瓜,甜瓜,蜜瓜,水果,雅州蜜,香瓜,哈蜜瓜,瓜果
桂圆干 150g	快消品-粮油调味-南北干货-桂圆	桂圆,干货,干果干货,龙眼干,桂圆干,干果,龙眼
沈大成香菇小馄饨140g	快消品-面点速食-冷冻面点-馄饨/云吞	速冻食品,冷冻面点,馄炖,馄饨,馄钝,小馄饨,面点,云吞
金沙河家乡爱心挂面900g	快消品-粮油调味-面条-直条挂面	挂面,米面,龙须挂面,面条,面,方便速食,粮油副食
帕萨娜云顶果汁礼盒200ml*6瓶	快消品-饮料冲调-果蔬汁饮料-其他果蔬汁饮料	果汁饮料,果饮,果蔬,果汁,水果汁,水饮料,果蔬饮,果蔬汁饮料,饮料,礼盒,饮料汁,蔬果汁,酒水饮料,果蔬饮料,果蔬汁,果果汁,果汁汁
摩巴双重巧克力味饼干 200g	快消品-休闲食品-饼干曲奇-甜饼干	饼干曲奇,休闲零食,甜饼干,曲奇,曲奇饼干,饼干
福成调理鸡腿肉丁快手菜300g	餐饮熟食-快手菜肴-冷冻快手菜-冷冻禽类快手菜	速冻食品,肉丁,快手菜,冷冻半成品,鸡腿肉丁,鸡丁,鸡腿肉,鸡肉
多利是牛奶条装巧克力100g	快消品-休闲食品-糖果巧克力-牛奶巧克力	巧巧克力,糖果巧克力,巧克力条,牛奶巧克力条,巧克力,休闲零食,牛奶巧,牛奶巧克力,朱古力
美丽雅甘蔗竹桨圆盘18cm*10只	家居家装-厨房用品-一次性用品-一次性餐具	餐盘,餐具,一次性餐具,餐碟,菜盘,盘子,家居厨卫,圆盘,餐具盘,一次性用品,一次性餐盘
口水娃洋葱圈35g	快消品-休闲食品-膨化食品-其他膨化食品	休闲零食,洋葱圈
迷你幸福树	快消品-宠物生活-植宠-绿植盆栽	
冰鲜白鲳鱼200g起	生鲜-海鲜水产-海水鱼-鲳鱼	平鱼,鱼,冰鲜水产,白鲳鱼,海鲜水产,冰鲜海水鱼,鲳鱼,白鲳,镜鱼
一漾鲜青笋鸡块445g	餐饮熟食-快手菜肴-冷藏快手菜-冷藏快手菜原料	鸡块,鸡,青笋鸡块
陕西海沃德猕猴桃600g	生鲜-水果-浆果类-奇异果/猕猴桃	弥猴桃,猕猕猴桃,奇异果,猕猴桃,水果
素玛哥香蕉干100g	快消品-休闲食品-果干蜜饯-水果干	香蕉片,果干,香蕉干,水果干,蜜饯,果蔬干,休闲零食,干果,香蕉,果脯
拉扎罗妮榛仁花型饼干300g	快消品-休闲食品-饼干曲奇-装饰饼干	饼干曲奇,休闲零食,曲奇,曲奇饼干,饼干,装饰饼干
宾堡多菲角夹心起酥面包香芋口味75g	快消品-休闲食品-中西糕点-休闲面包	bread,宾堡多菲角,香芋包,面包,夹心面包,烘焙面点,面包子
带叶小蜜桔 500g	生鲜-水果-柑桔橙柚类-桔	叶桔,蜜橘,蜜桔,橘,橘橙,桔子,橘子,水果
喜茶轻乳茶茉莉绿妍奶茶饮料350ml	快消品-饮料冲调-茶饮料-奶茶饮料	茶饮,茶奶茶,奶茶,饮料,茶料,酒水饮料,乳茶饮料,茶饮料,轻乳茶,饮茶,奶茶饮料,乳茶
君乐宝慢醇风味发酵乳150g	快消品-乳品冷饮-低温乳制品-冷藏原味酸奶	酸乳,发酵乳酸奶,乳制品,风味发酵乳酸奶,发酵乳,风味发酵乳,酸奶,酸牛奶
象大厨黑椒牛肉粒150g	生鲜-肉禽蛋-调理肉禽-调理牛肉	黑椒牛肉粒,牛肉粒,牛肉,黑椒牛肉
崇明翠冠梨2粒装500g	生鲜-水果-仁果类-梨	梨,梨子,翠冠梨,水果
